"id","artists"
"106006","Joan Jonas"
"106006","John Miller"
"106006","Sarah Oppenheimer"
"106006","Wangechi Mutu"
"106365","Alice Aycock"
"106365","Kara Walker"
"107958","Alice Aycock"
"107958","Barbara Chase-Riboud"
"107958","Dana Schutz"
"107958","Hans Haacke"
"107958","Joan Jonas"
"107958","John Miller"
"107958","Lee Quinones"
"107958","Lisa Yuskavage"
"107958","Robert Gober"
"107958","Sarah Oppenheimer"
"107958","Wangechi Mutu"
"108487","Alice Aycock"
"108487","Siah Armajani"
"531045","Steven Claydon"
"510023","Andy Warhol"
"510023","Hito Steyerl"
"510023","Jon Rafman"
"510023","Lynn Hershman Leeson"
"510023","Nam June Paik"
"510023","Peter Halley"
"510023","Rafael Lozano-Hemmer"
"510023","Tatsuo Miyajima"
"510023","Wade Guyton"
"435816","Chris Ofili"
"435816","Damien Hirst"
"435816","Frank Auerbach"
"435816","Frank Bowling"
"435816","Gillian Wearing"
"435816","Helen Chadwick"
"435816","Lynette Yiadom-Boakye"
"435816","Mona Hatoum"
"435816","Patrick Caulfield"
"435816","Paula Rego"
"435816","Tacita Dean"
"411008","Chris Ofili"
"411008","Damien Hirst"
"411008","Frank Auerbach"
"411008","Frank Bowling"
"411008","Gillian Wearing"
"411008","Helen Chadwick"
"411008","Lynette Yiadom-Boakye"
"411008","Mona Hatoum"
"411008","Patrick Caulfield"
"411008","Paula Rego"
"411008","Tacita Dean"
"394913","Chris Ofili"
"394913","Damien Hirst"
"394913","Frank Auerbach"
"394913","Frank Bowling"
"394913","Gillian Wearing"
"394913","Helen Chadwick"
"394913","Lynette Yiadom-Boakye"
"394913","Mona Hatoum"
"394913","Patrick Caulfield"
"394913","Paula Rego"
"394913","Tacita Dean"
"330296","John Cage"
"330296","Nam June Paik"
"330296","Olivier Mosset"
"330296","Richard Prince"
"509511","Caspar David Friedrich"
"509511","Cornelia Parker"
"509511","Francisco de Goya"
"509511","Giuseppe Penone"
"509511","Jenny Holzer"
"509511","Lee Ufan"
"509511","Marina Abramović"
"509511","Oscar Muñoz"
"468417","Bracha L. Ettinger"
"171055","Anni Albers"
"171055","Glenn Brown"
"171055","Karla Black"
"171055","Katharina Grosse"
"66268","Asger Jorn"
"66268","Donald Judd"
"66268","Joseph Beuys"
"66268","Lucio Fontana"
"66268","Paul Nash"
"66268","Phyllida Barlow"
"186264","John Smith"
"186264","Jon Rafman"
"186264","Tacita Dean"
"186264","Tatiana Trouvé"
"186786","Amalia Ulman"
"186786","Magali Reus"
"186964","Barbara Hepworth"
"405728","Rä di Martino"
"340634","Mladen Stilinović"
"230477","Adrian Piper"
"230477","Allan Kaprow"
"230477","Dan Graham"
"230477","Isa Genzken"
"230477","László Moholy-Nagy"
"230477","Martha Rosler"
"230477","Richard Serra"
"251686","Anni Albers"
"251686","Hélio Oiticica"
"251686","Lygia Pape"
"251686","László Moholy-Nagy"
"251686","Marcel Breuer"
"251686","Nandalal Bose"
"196737","Anni Albers"
"196737","Paul Klee"
"168239","Lee Bul"
"90144","Henri Michaux"
"28076","He Xiangyu"
"28076","Kimsooja"
"28076","Liu Wei"
"28076","Maria Lai"
"28076","Rossella Biscotti"
"28076","Sheila Hicks"
"27877","Jumana Manna"
"12685","Franz West"
"12685","Gerhard Richter"
"12685","Hans Haacke"
"12685","Oskar Kokoschka"
"46887","Helmut Newton"
"111061","Oskar Kokoschka"
"473888","Janaina Tschäpe"
"471371","Joan Jonas"
"471371","Jumana Manna"
"471371","Martha Rosler"
"471371","Peggy Ahwesh"
"471371","Pierre Huyghe"
"271633","Oskar Schlemmer"
"39229","Tony Conrad"
"2570","Andy Warhol"
"512271","Jumana Manna"
"512271","Robert Barry"
"437780","Dorothy Cross"
"204734","Dorothy Cross"
"204734","Francis Bacon"
"139610","Rossella Biscotti"
"81040","Jason Wee"
"105714","Marcelo Cidade"
"106156","Jason Wee"
"188247","Jiří Kolář"
"188247","Nina Beier"
"187893","Alice Neel"
"243481","Chantal Akerman"
"306342","Alice Rahon"
"306342","Claude Cahun"
"306342","Dorothea Tanning"
"306342","Frida Kahlo"
"306342","Leonora Carrington"
"306342","Louise Bourgeois"
"306342","Meret Oppenheim"
"306340","Alice Rahon"
"306340","Claude Cahun"
"306340","Frida Kahlo"
"306340","Leonora Carrington"
"306340","Louise Bourgeois"
"306340","Meret Oppenheim"
"306340","Richard Jackson"
"301781","Alice Rahon"
"301781","NADA"
"107836","Alice Rahon"
"107836","David Alfaro Siqueiros"
"107836","Frida Kahlo"
"107836","Leonora Carrington"
"418941","Gustav Metzger"
"265513","Liam Gillick"
"265513","Michael Craig-Martin"
"265513","Oskar Schlemmer"
"231911","Hella Jongerius"
"212937","Andrea Zittel"
"177700","Felix Gonzalez-Torres"
"208834","Andrea Zittel"
"147779","Axel Vervoordt"
"147779","Chris Ofili"
"147779","Glenn Brown"
"69631","Betye Saar"
"108385","Bridget Riley"
"108385","Jon Rafman"
"521049","Dominique Gonzalez-Foerster"
"521049","Franz von Stuck"
"521049","Konrad Klapheck"
"521049","Louise Bourgeois"
"521049","Paula Rego"
"515161","Franz von Stuck"
"97355","Andreas Gursky"
"97355","Carsten Höller"
"97355","Franz West"
"97355","Georg Herold"
"97355","Helmut Newton"
"97355","Liam Gillick"
"97355","Louise Lawler"
"97355","Paul McCarthy"
"97355","Philippe Parreno"
"97355","Richard Prince"
"97355","Robert Filliou"
"214842","Mary Cassatt"
"185602","Daniel Buren"
"185602","Diego Perrone"
"571223","Alice Wang"
"446090","Arman"
"446090","Hans Haacke"
"446090","Jean Tinguely"
"446090","Joseph Beuys"
"446090","Lothar Baumgarten"
"446090","Mierle Laderman Ukeles"
"446090","Otto Piene"
"197338","Louise Bourgeois"
"197338","ORLAN"
"197338","Sophie Calle"
"197338","Tracey Emin"
"110435","Vito Acconci"
"188906","Doug Aitken"
"9042","Wolfgang Tillmans"
"419648","Ansel Adams"
"419648","Jay DeFeo"
"419648","Joan Brown"
"419648","Lynn Hershman Leeson"
"419648","Mark Rothko"
"209404","Andy Warhol"
"209404","Eva Hesse"
"209404","James Lee Byars"
"209404","Jay DeFeo"
"209404","Jean-Michel Basquiat"
"209404","Louise Bourgeois"
"209404","Shirin Neshat"
"209404","Sol LeWitt"
"209404","Sophie Calle"
"209404","Willem de Kooning"
"190919","Andy Warhol"
"190919","Eva Hesse"
"190919","James Lee Byars"
"190919","Jay DeFeo"
"190919","Jean-Michel Basquiat"
"190919","Louise Bourgeois"
"190919","Shirin Neshat"
"190919","Sol LeWitt"
"190919","Sophie Calle"
"190919","Willem de Kooning"
"449484","Charlotte Posenenske"
"449484","Claes Oldenburg"
"449484","Dan Graham"
"449484","Daniel Spoerri"
"449484","Hanne Darboven"
"449484","Hans Haacke"
"449484","Isa Genzken"
"449484","Lawrence Weiner"
"449484","Louise Lawler"
"449484","Marcel Duchamp"
"449484","Monika Baer"
"449484","Robert Rauschenberg"
"449484","Rosemarie Trockel"
"449484","Sam Gilliam"
"449484","Sophie Taeuber-Arp"
"449484","Tess Jaray"
"449484","Walter Pichler"
"449484","Yoko Ono"
"5784","Josh Kline"
"5784","Keith Haring"
"4534","Josh Kline"
"4534","Keith Haring"
"457161","Bruno Munari"
"503946","Edouard Manet"
"503946","Rebecca Horn"
"503946","William Kentridge"
"477792","Cao Fei"
"477792","Ho Tzu Nyen"
"477792","Jean Nouvel"
"477792","Lee Bul"
"477792","Mario Botta"
"477792","Olafur Eliasson"
"439826","Gerhard Richter"
"439826","Katharina Grosse"
"420156","Andreas Gursky"
"420156","Hanne Darboven"
"420156","Jenny Holzer"
"420156","Monica Bonvicini"
"420156","Peter Halley"
"420156","Richard Serra"
"420156","Sol LeWitt"
"401289","Walid Raad"
"340609","Andreas Gursky"
"307413","Janet Cardiff"
"307413","Katharina Grosse"
"307413","Rirkrit Tiravanija"
"314426","Janet Cardiff"
"296345","Katharina Grosse"
"296345","Tadashi Kawamata"
"253627","Hiwa K"
"270982","John Cage"
"265948","Doug Aitken"
"254403","Francesco Clemente"
"254403","John Currin"
"229147","David Hammons"
"229147","Martin Puryear"
"227440","Ayşe Erkmen"
"227440","Giuseppe Penone"
"227440","Wang Wei"
"204913","Anish Kapoor"
"204913","Charlotte Posenenske"
"204913","Felix Gonzalez-Torres"
"204913","Fred Sandback"
"204913","John McCracken"
"204913","Josiah McElheny"
"204913","Larry Bell"
"204913","Richard Wilson"
"204913","Robert Irwin"
"204913","Roni Horn"
"204913","Yayoi Kusama"
"201118","Andreas Gursky"
"201118","Cindy Sherman"
"201118","Fred Sandback"
"201118","Grayson Perry"
"201118","Gustav Metzger"
"201118","James Turrell"
"201118","James Webb"
"201118","Michelangelo Pistoletto"
"201118","Mona Hatoum"
"201118","Thomas Struth"
"201118","Vik Muniz"
"175713","Valie Export"
"139813","Doug Aitken"
"139813","Katharina Grosse"
"139813","Mark Dion"
"139813","Rirkrit Tiravanija"
"139813","Sarah Sze"
"139813","Simon Starling"
"139813","Tacita Dean"
"139813","Yto Barrada"
"138241","Andreas Gursky"
"138241","Cindy Sherman"
"138241","Fred Sandback"
"138241","Grayson Perry"
"138241","Gustav Metzger"
"138241","James Turrell"
"138241","James Webb"
"138241","Kara Walker"
"138241","Mona Hatoum"
"138241","Salvador Dalí"
"138241","Vik Muniz"
"138241","Walid Raad"
"121880","Anselm Kiefer"
"121880","Carl Andre"
"121880","Jeff Koons"
"121880","Joseph Beuys"
"121880","Yves Klein"
"64402","Claudia Comte"
"64402","David Bowie"
"64402","Magdalena Abakanowicz"
"64402","Sol LeWitt"
"64402","Ugo Rondinone"
"7814","Christian Boltanski"
"7814","David Weiss"
"7814","Eric Fischl"
"7814","Gavin Turk"
"7814","Georg Baselitz"
"7814","Jeff Koons"
"7814","Jörg Immendorff"
"7814","Marina Abramović"
"7814","Nam June Paik"
"7814","Thomas Struth"
"7814","Urs Fischer"
"61573","Dieter Roth"
"61573","Franz Erhard Walther"
"61573","Marlene Dumas"
"61573","Thomas Ruff"
"61573","Wolfgang Tillmans"
"47976","Dominique Gonzalez-Foerster"
"47976","Jeremy Deller"
"47976","Johanna Billing"
"47976","Klara Lidén"
"47976","Monica Bonvicini"
"47976","Tatiana Trouvé"
"47976","Yinka Shonibare"
"107911","Felix Gonzalez-Torres"
"525388","Nadia Kaabi-Linke"
"438942","Braco Dimitrijevic"
"438942","Carrie Mae Weems"
"307945","Adrian Piper"
"307945","Douglas Huebler"
"307945","Hanne Darboven"
"307945","Salvador Dalí"
"339732","Douglas Huebler"
"339732","Edgar Degas"
"339732","Hanne Darboven"
"516396","Alighiero Boetti"
"516396","Carla Accardi"
"516396","Emilio Isgrò"
"516396","Ettore Spalletti"
"516396","Flavio Favelli"
"516396","Francesco Arena"
"516396","Giulio Paolini"
"516396","Jannis Kounellis"
"516396","Luigi Ontani"
"516396","Maria Lai"
"516396","Michelangelo Pistoletto"
"516396","Mimmo Jodice"
"516396","Mimmo Paladino"
"503945","Alighiero Boetti"
"497482","Alighiero Boetti"
"497482","Michelangelo Pistoletto"
"497482","Riccardo Benassi"
"497482","Walter Niedermayr"
"407695","Alighiero Boetti"
"407695","Etel Adnan"
"407695","Haegue Yang"
"407695","Jimmie Durham"
"407695","Joseph Beuys"
"407695","Lee Bul"
"407695","Nam June Paik"
"407695","Qiu Zhijie"
"407695","Yayoi Kusama"
"402730","Alighiero Boetti"
"402730","Antony Gormley"
"402730","Asger Jorn"
"402730","Gilberto Zorio"
"402730","Giovanni Anselmo"
"402730","Giulio Paolini"
"402730","Giuseppe Penone"
"402730","Jannis Kounellis"
"402730","Luciano Fabro"
"402730","Mario Merz"
"402730","Michelangelo Pistoletto"
"402730","Piero Manzoni"
"307426","Alighiero Boetti"
"307426","Andy Warhol"
"307426","Charlotte Posenenske"
"307426","Claes Oldenburg"
"307426","Daniel Buren"
"307426","Daniel Spoerri"
"307426","Donald Judd"
"307426","Hanne Darboven"
"307426","Jan Dibbets"
"307426","Jasper Johns"
"307426","Joseph Kosuth"
"307426","On Kawara"
"307426","Robert Smithson"
"307426","Roy Lichtenstein"
"307426","Sol LeWitt"
"330283","Alighiero Boetti"
"330283","Donald Judd"
"330283","Giovanni Anselmo"
"330283","Luciano Fabro"
"330283","Lucio Fontana"
"330283","Michelangelo Pistoletto"
"317010","Alighiero Boetti"
"317010","Mel Bochner"
"306321","Alighiero Boetti"
"306321","Brion Gysin"
"306321","Bruno Munari"
"306321","Dadamaino"
"306321","Gastone Novelli"
"306321","Gianfranco Baruchello"
"306321","Giorgio Griffa"
"306321","Giulio Paolini"
"306321","Hanne Darboven"
"306321","Henri Michaux"
"306321","Irma Blank"
"306321","Jean Dubuffet"
"306321","León Ferrari"
"306321","Luigi Serafini"
"306321","Maria Lai"
"306321","Susan Hiller"
"282099","Alice Neel"
"282099","Alighiero Boetti"
"282099","Jannis Kounellis"
"282099","Robert Morris"
"247922","Alighiero Boetti"
"247922","Bartolomeo Pietromarchi"
"247922","Bruce Nauman"
"247922","Enzo Cucchi"
"247922","Fabio Mauri"
"247922","Joseph Beuys"
"247922","Maria Lai"
"247922","Paola Pivi"
"247922","Robert Rauschenberg"
"247922","Yoko Ono"
"200107","Alighiero Boetti"
"200107","Andy Warhol"
"200107","Bruce Nauman"
"200107","Cindy Sherman"
"200107","Jaume Plensa"
"200107","Jean-Michel Basquiat"
"200107","Maurizio Cattelan"
"200107","Miquel Barceló"
"200107","Roy Lichtenstein"
"200107","Ugo Rondinone"
"200107","Wang Keping"
"175257","Alighiero Boetti"
"175257","Gilberto Zorio"
"175257","Giovanni Anselmo"
"175257","Giulio Paolini"
"175257","Giuseppe Penone"
"175257","Jannis Kounellis"
"175257","Luciano Fabro"
"175257","Mario Merz"
"175257","Michelangelo Pistoletto"
"173757","Adel Abdessemed"
"173757","Alighiero Boetti"
"173757","Alina Szapocznikow"
"173757","Arnulf Rainer"
"173757","Bruce Nauman"
"173757","Cindy Sherman"
"173757","Claude Cahun"
"173757","Damien Hirst"
"173757","David Hammons"
"173757","Felix Gonzalez-Torres"
"173757","Giulio Paolini"
"173757","Marcel Broodthaers"
"173757","Martin Kippenberger"
"173757","Maurizio Cattelan"
"173757","Nan Goldin"
"173757","Robert Gober"
"173757","Roni Horn"
"173757","Urs Fischer"
"174433","Alighiero Boetti"
"174433","Dadamaino"
"174433","Emilio Isgrò"
"174433","Gastone Novelli"
"174433","Jannis Kounellis"
"174433","John Baldessari"
"174433","Joseph Kosuth"
"174433","Lucio Fontana"
"174433","Mel Bochner"
"174433","Mimmo Rotella"
"174433","Piero Manzoni"
"174433","Tracey Emin"
"174433","Vincenzo Agnetti"
"184507","Alighiero Boetti"
"184507","Gianni Piacentino"
"184507","Michelangelo Pistoletto"
"184507","Piero Gilardi"
"82997","Alighiero Boetti"
"82997","Günter Brus"
"82997","Shirin Neshat"
"82997","William Blake"
"148297","Alighiero Boetti"
"148297","Dayanita Singh"
"148297","Hito Steyerl"
"148297","Wade Guyton"
"94404","Alighiero Boetti"
"94404","Bill Bollinger"
"94404","Blinky Palermo"
"94404","Bruce Nauman"
"94404","Carl Andre"
"94404","Charlotte Posenenske"
"94404","Dan Flavin"
"94404","Donald Judd"
"94404","Ellsworth Kelly"
"94404","Franz Erhard Walther"
"94404","Fred Sandback"
"94404","Günther Förg"
"94404","Isa Genzken"
"94404","Jo Baer"
"94404","Joseph Kosuth"
"94404","Lawrence Weiner"
"94404","Marcel Broodthaers"
"94404","On Kawara"
"94404","Richard Serra"
"94404","Robert Barry"
"94404","Robert Ryman"
"94404","Sarah Morris"
"94404","Walter De Maria"
"184823","Alighiero Boetti"
"184823","Enrico Castellani"
"184823","Fabio Mauri"
"184823","Giulio Paolini"
"184823","Jon Rafman"
"184934","Alighiero Boetti"
"184934","Bas Jan Ader"
"184934","Irma Blank"
"184934","Jimmie Durham"
"184934","Joseph Beuys"
"184934","Martin Boyce"
"184934","Robert Filliou"
"54564","Adel Abdessemed"
"54564","Alighiero Boetti"
"54564","Alina Szapocznikow"
"54564","Arnulf Rainer"
"54564","Bruce Nauman"
"54564","Cindy Sherman"
"54564","Claude Cahun"
"54564","David Hammons"
"54564","Félix González-Torres"
"54564","Helmut Newton"
"54564","Hito Steyerl"
"54564","Kimsooja"
"54564","Martin Kippenberger"
"54564","Maurizio Cattelan"
"54564","Nan Goldin"
"54564","Robert Gober"
"54564","Roni Horn"
"54564","Urs Fischer"
"64231","Alighiero Boetti"
"64231","Fernand Léger"
"64231","Flavio Favelli"
"64231","Franz West"
"64231","Jorge Pardo"
"64231","Joseph Kosuth"
"64231","Julião Sarmento"
"64231","Liam Gillick"
"64231","Mircea Cantor"
"64231","Pablo Picasso"
"64231","Peter Paul Rubens"
"64231","Richard Prince"
"64231","Rosemarie Trockel"
"64231","Sarah Morris"
"184996","Agnes Martin"
"184996","Alighiero Boetti"
"184996","Edward Hopper"
"184996","Giorgio De Chirico"
"184996","Heinz Mack"
"184996","Joseph Cornell"
"184996","Julio González"
"184996","Kenny Scharf"
"184996","Max Ernst"
"184996","Mel Bochner"
"184996","Peter Doig"
"184996","Victor Brauner"
"184996","Yves Tanguy"
"185298","Alighiero Boetti"
"185298","Mel Bochner"
"32785","Alighiero Boetti"
"32785","On Kawara"
"34490","Alighiero Boetti"
"35541","Alighiero Boetti"
"35632","Alighiero Boetti"
"111081","Alighiero Boetti"
"111081","Alison Knowles"
"111081","Allan Kaprow"
"111081","Allen Ruppersberg"
"111081","Ayse Erkmen"
"111081","Ayşe Erkmen"
"111081","Bruce Nauman"
"111081","Cai Guo-Qiang"
"111081","Carsten Höller"
"111081","Chris Burden"
"111081","Christian Boltanski"
"111081","Christo and Jeanne-Claude"
"111081","Cildo Meireles"
"111081","Claes Oldenburg"
"111081","Dan Graham"
"111081","Daniel Buren"
"111081","David Weiss"
"111081","Douglas Gordon"
"111081","Edward Ruscha"
"111081","Fabio Mauri"
"111081","Franz West"
"111081","Giuseppe Penone"
"111081","Gustav Metzger"
"111081","Hans Haacke"
"111081","Huang Yong Ping"
"111081","Ilya Kabakov"
"111081","Isa Genzken"
"111081","Jannis Kounellis"
"111081","Jason Rhoades"
"111081","Jenny Holzer"
"111081","Jimmie Durham"
"111081","John Armleder"
"111081","Katharina Fritsch"
"111081","Larry Bell"
"111081","Lee Ufan"
"111081","Liam Gillick"
"111081","Lothar Baumgarten"
"111081","Louise Bourgeois"
"111081","Markus Raetz"
"111081","Maurizio Cattelan"
"111081","Michelangelo Pistoletto"
"111081","Mona Hatoum"
"111081","Per Kirkeby"
"111081","Pierre Huyghe"
"111081","Richard Serra"
"111081","Rirkrit Tiravanija"
"111081","Robert Irwin"
"111081","Robert Morris"
"111081","Robert Rauschenberg"
"111081","Rosemarie Trockel"
"111081","Siah Armajani"
"111081","Sol LeWitt"
"111081","Tadashi Kawamata"
"111081","Thomas Hirschhorn"
"111081","Vito Acconci"
"111081","Yves Klein"
"111081","herman de vries"
"188869","Alighiero Boetti"
"188869","Alison Knowles"
"188869","Allan Kaprow"
"188869","Allen Ruppersberg"
"188869","Ayşe Erkmen"
"188869","Bruce Nauman"
"188869","Cai Guo-Qiang"
"188869","Carsten Höller"
"188869","Chris Burden"
"188869","Christian Boltanski"
"188869","Cildo Meireles"
"188869","Claes Oldenburg"
"188869","Dan Graham"
"188869","Daniel Buren"
"188869","David Weiss"
"188869","Douglas Gordon"
"188869","Edward Ruscha"
"188869","Fabio Mauri"
"188869","Franz West"
"188869","Giuseppe Penone"
"188869","Gustav Metzger"
"188869","Hans Haacke"
"188869","Huang Yong Ping"
"188869","Ilya Kabakov"
"188869","Isa Genzken"
"188869","Jannis Kounellis"
"188869","Jason Rhoades"
"188869","Jenny Holzer"
"188869","Jimmie Durham"
"188869","John Armleder"
"188869","Katharina Fritsch"
"188869","Larry Bell"
"188869","Lee Ufan"
"188869","Liam Gillick"
"188869","Lothar Baumgarten"
"188869","Louise Bourgeois"
"188869","Maurizio Cattelan"
"188869","Michelangelo Pistoletto"
"188869","Mona Hatoum"
"188869","Per Kirkeby"
"188869","Pierre Huyghe"
"188869","Richard Serra"
"188869","Rirkrit Tiravanija"
"188869","Robert Irwin"
"188869","Robert Morris"
"188869","Robert Rauschenberg"
"188869","Rosemarie Trockel"
"188869","Siah Armajani"
"188869","Sol LeWitt"
"188869","Tadashi Kawamata"
"188869","Thomas Hirschhorn"
"188869","Vito Acconci"
"188869","Yves Klein"
"42747","Alighiero Boetti"
"455814","Alina Szapocznikow"
"455814","Cindy Sherman"
"455814","Dorothy Cross"
"455814","Louise Bourgeois"
"455814","Roni Horn"
"424871","Alina Szapocznikow"
"424871","Louise Bourgeois"
"396589","Alina Szapocznikow"
"366495","Alina Szapocznikow"
"366495","Edward Krasiński"
"366495","Magdalena Abakanowicz"
"366495","Marlene Dumas"
"366495","Paweł Althamer"
"366495","Tadeusz Kantor"
"353392","Alina Szapocznikow"
"353392","Magdalena Abakanowicz"
"353392","Paweł Althamer"
"353392","Tadeusz Kantor"
"315671","Alina Szapocznikow"
"315671","Paul Thek"
"310211","Adrian Piper"
"310211","Alina Szapocznikow"
"310211","Charlotte Posenenske"
"310211","Hanne Darboven"
"264443","Alina Szapocznikow"
"264443","Carol Rama"
"264443","Eva Hesse"
"264443","Franz West"
"264443","Heidi Bucher"
"264443","Louise Bourgeois"
"264443","Meret Oppenheim"
"264443","Richard Jackson"
"264443","Roni Horn"
"184904","Alina Szapocznikow"
"184904","Barthélémy Toguo"
"184904","Carrie Mae Weems"
"184904","Dan Graham"
"184904","David Batchelor"
"184904","Gary Hume"
"184904","Martha Rosler"
"184904","Paul McCarthy"
"66677","Alina Szapocznikow"
"66677","Gustav Metzger"
"66677","Heidi Bucher"
"66677","Karla Black"
"66677","Tadeusz Kantor"
"12943","Alina Szapocznikow"
"31228","Alina Szapocznikow"
"34190","Alina Szapocznikow"
"35201","Alina Szapocznikow"
"110838","Alina Szapocznikow"
"110838","Faith Ringgold"
"110838","Marjorie Strider"
"110838","Martha Rosler"
"110838","May Wilson"
"110838","Pauline Boty"
"110838","Vija Celmins"
"110838","Yayoi Kusama"
"39164","Ana Lupas"
"39164","Geta Brătescu"
"108085","Marcelo Cidade"
"108085","Regina Silveira"
"100165","Jon Rafman"
"100165","Jumana Manna"
"4320","Lawrence Weiner"
"4320","Thomas Hirschhorn"
"187453","Bracha L. Ettinger"
"187453","Hito Steyerl"
"479109","James Turrell"
"479109","Yayoi Kusama"
"279710","Cao Fei"
"279710","Eduardo Paolozzi"
"279710","Richard Hamilton"
"1367","Betye Saar"
"1367","David Hammons"
"1367","Joseph Cornell"
"108078","Felix Gonzalez-Torres"
"108078","Rafael Lozano-Hemmer"
"111563","Huang Rui"
"111563","Kazuaki Tanahashi"
"229194","Etel Adnan"
"185101","Alice Neel"
"185101","Joan Brown"
"185101","Lucian Freud"
"188812","Andy Warhol"
"188812","Barbara Bloom"
"188812","Bruce Nauman"
"188812","Dana Schutz"
"188812","Jaume Plensa"
"188812","Jenny Holzer"
"188812","Jim Dine"
"188812","Joe Goode"
"188812","John Baldessari"
"188812","Mona Hatoum"
"188812","Paul McCarthy"
"188812","Teresita Fernández"
"273634","Daniel Buren"
"273634","Eduardo Chillida"
"273634","Lawrence Weiner"
"273634","Louise Lawler"
"273634","Martha Rosler"
"273634","Max Bill"
"131941","Franz West"
"131941","Rirkrit Tiravanija"
"131941","Sarah Lucas"
"131941","Urs Fischer"
"188443","Brigitte Kowanz"
"188443","Damien Hirst"
"188443","Eva Hesse"
"188443","Franz West"
"188443","Paola Pivi"
"188443","Phyllida Barlow"
"188443","Rainer Ganahl"
"188443","Rirkrit Tiravanija"
"188443","Tadashi Kawamata"
"526691","Alison Knowles"
"526691","John Cage"
"449487","Alison Knowles"
"449487","Andreas Gursky"
"449487","Brigitte Kowanz"
"449487","Daniel Spoerri"
"449487","Dieter Roth"
"449487","Franz Erhard Walther"
"449487","Franz West"
"449487","Günter Brus"
"449487","John Cage"
"449487","Louise Lawler"
"449487","Nam June Paik"
"449487","On Kawara"
"449487","Otto Muehl"
"449487","Richard Hamilton"
"449487","Robert Filliou"
"449487","Stephen Prina"
"449487","Thomas Struth"
"449487","VALIE EXPORT"
"449487","Yoko Ono"
"414808","Alison Knowles"
"464393","Alison Knowles"
"464393","John Cage"
"407894","Alison Knowles"
"391821","Alison Knowles"
"333839","Alison Knowles"
"333839","Andy Warhol"
"333839","Claes Oldenburg"
"333839","Eva Hesse"
"333839","Felix Gonzalez-Torres"
"333839","Jackson Pollock"
"333839","Marcel Broodthaers"
"333839","Mel Bochner"
"333839","Nam June Paik"
"333839","Paul Thek"
"333839","Robert Rauschenberg"
"315248","Alison Knowles"
"315248","John Cage"
"299537","Alison Knowles"
"299537","Fred Wilson"
"276527","Alison Knowles"
"276395","Alison Knowles"
"276395","Allan Kaprow"
"276395","Barbara Bloom"
"276395","Carrie Mae Weems"
"276395","Douglas Huebler"
"276395","Eric Fischl"
"276395","John Baldessari"
"276395","John Miller"
"276395","Ross Bleckner"
"276395","Simone Forti"
"276395","Stephen Prina"
"244145","Alison Knowles"
"244145","Simone Forti"
"247168","Alison Knowles"
"247168","Ann Hamilton"
"247168","Kiki Smith"
"247168","Mel Bochner"
"245736","Alison Knowles"
"245736","Yoko Ono"
"224029","Alison Knowles"
"224029","Fred Wilson"
"203637","Alison Knowles"
"198217","Alison Knowles"
"198217","Dennis Oppenheim"
"162239","Alison Knowles"
"162239","Fred Wilson"
"152878","Alison Knowles"
"150764","Alison Knowles"
"148271","Alison Knowles"
"148271","Lygia Clark"
"148271","Yoko Ono"
"184609","Alison Knowles"
"184609","Allan Kaprow"
"105210","Alison Knowles"
"105210","Fred Wilson"
"11077","Alison Knowles"
"11077","Simone Forti"
"106183","Alison Knowles"
"106183","Fred Wilson"
"106909","Alison Knowles"
"106909","Bill Viola"
"107054","Alison Knowles"
"107054","Fred Wilson"
"107912","Alison Knowles"
"108015","Alison Knowles"
"108015","Bill Viola"
"108037","Alison Knowles"
"108037","Bill Viola"
"108060","Alison Knowles"
"108060","Bill Viola"
"187147","Adrian Piper"
"187147","Alison Knowles"
"187147","Ann Hamilton"
"187147","Carrie Mae Weems"
"187147","Lawrence Weiner"
"187147","Louise Bourgeois"
"187147","Susan Hiller"
"187794","Alison Knowles"
"187794","Allan Kaprow"
"187794","John Henderson"
"187794","Lawrence Weiner"
"187794","Liam Gillick"
"187794","Mark Rothko"
"187794","Thomas Houseago"
"187827","Adrian Piper"
"187827","Alison Knowles"
"187827","Ann Hamilton"
"187827","Carrie Mae Weems"
"187827","Lawrence Weiner"
"187827","Louise Bourgeois"
"187827","Susan Hiller"
"187936","Alison Knowles"
"187936","Lawrence Weiner"
"187936","Liam Gillick"
"187936","Maurizio Cattelan"
"187936","Olivier Mosset"
"187936","Rirkrit Tiravanija"
"187936","Simon Starling"
"110981","Alison Knowles"
"110981","Dieter Roth"
"110981","Ellsworth Kelly"
"110981","François Morellet"
"110981","Jackson Pollock"
"110981","Jean Arp"
"110981","Marcel Duchamp"
"110981","Max Ernst"
"110981","Robert Morris"
"110981","Robert Motherwell"
"110981","Yves Tanguy"
"107219","Liam Gillick"
"107219","Martha Rosler"
"107219","Thomas Struth"
"107376","Liam Gillick"
"107376","Martha Rosler"
"107892","Jessica Stockholder"
"376355","Hito Steyerl"
"376355","Peggy Ahwesh"
"376355","Walid Raad"
"376352","Walid Raad"
"376349","Hito Steyerl"
"376349","Peggy Ahwesh"
"376349","Walid Raad"
"358454","Tania Bruguera"
"358454","Walid Raad"
"345646","Fred Wilson"
"345646","Jeff Koons"
"345646","LeRoy Neiman"
"345646","Nick Cave"
"303493","Tania Bruguera"
"303493","Walid Raad"
"226314","Adrian Piper"
"226314","Joan Jonas"
"226314","Josiah McElheny"
"226314","Lorna Simpson"
